RewardID,MttWebRewardID,TravelProductID,IsActive,IsPublic,RewardType,RewardEarnLimitCnt,PurchaseAmtMin,PurchaseAmtMax,RewardAmt,RewardPct,BookingStartDate,BookingEndDate,TravelStartDate,TravelEndDate,hotelCampaign,days,Include,Exclude,GPG,Key,Redemption
8058,249,11,1,0,1,99,0,99999999,50,0,20/12/13 0:00,31/03/17 23:59,20/12/13 0:00,31/03/18 23:59,1,855,0,0,0,"249,11",19
8059,250,11,1,0,1,99,0,99999999,75,0,20/12/13 0:00,31/03/17 23:59,20/12/13 0:00,31/03/18 23:59,1,855,0,0,0,"250,11",11
8060,251,11,1,0,1,99,0,99999999,100,0,20/12/13 0:00,31/03/17 23:59,20/12/13 0:00,31/03/18 23:59,1,855,0,0,0,"251,11",9
8061,252,11,1,0,1,99,0,99999999,150,0,20/12/13 0:00,31/03/17 23:59,20/12/13 0:00,31/03/18 23:59,1,855,0,0,0,"252,11",11
8062,253,11,1,0,1,2,0,99999999,200,0,20/12/13 0:00,31/03/17 23:59,20/12/13 0:00,31/03/18 23:59,1,855,0,0,0,"253,11",1
8084,282,11,1,0,1,0,0,99999999,40,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"282,11",7
8085,283,11,1,0,1,0,0,99999999,70,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"283,11",14
8086,284,11,1,0,1,0,0,99999999,110,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"284,11",13
8087,285,11,1,0,1,0,0,99999999,175,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"285,11",15
8088,286,11,1,0,1,1,0,99999999,20,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"286,11",1
8089,287,11,1,0,1,1,0,99999999,40,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"287,11",5
8090,288,11,1,0,1,1,0,99999999,70,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"288,11",9
8091,289,11,1,0,1,0,0,99999999,110,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"289,11",10
8092,290,11,1,0,1,0,0,99999999,175,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"290,11",16
8109,307,11,1,1,2,0,50,99999999,0,0.1,15/09/14 0:00,25/09/14 23:59,18/09/14 0:00,15/12/15 23:59,1,10,0,0,1,"307,11",74
8125,323,11,1,1,2,0,500,99999999,50,0,15/01/15 0:00,29/01/15 23:59,15/01/15 0:00,15/01/16 23:59,0,14,0,0,0,"323,11",2
8128,326,11,1,1,2,0,0,99999999,0,0.05,1/2/2015,1/2/2016,1/2/15 0:00,1/8/16 23:59,1,365,0,0,1,"326,11",816
8129,327,11,1,0,2,1,0,99999999,125,0,29/01/15 0:00,30/06/15 23:59,29/01/15 0:00,31/12/15 23:59,1,152,0,0,0,"327,11",1
8133,331,11,1,0,2,0,0,99999999,1000,0,24/03/15 0:00,31/03/25 23:59,24/03/15 0:00,31/03/25 23:59,1,396,0,0,0,"331,11",954
8134,332,11,1,0,2,0,0,99999999,1000,0,24/03/15 0:00,31/03/25 23:59,24/03/15 0:00,31/03/25 23:59,1,396,1,0,0,"332,11",63
8136,67,69,1,0,1,1,0,99999999,40,0,1/8/2011,31/03/17 23:59,1/8/11 0:00,31/03/18 23:59,1,1727,0,0,0,"67,69",5
8154,2201,14,1,1,2,0,0,99999999,0,0.1,8/11/2014,30/04/15 23:59,9/11/14 0:00,31/12/15 23:59,1,173,0,0,1,"2201,14",234
8243,1933,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1933,14",17
8246,1936,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1936,14",23
8247,1937,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1937,14",833
8248,1938,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1938,14",2
8249,1939,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1939,14",542
8250,1940,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1940,14",2
8251,1941,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1941,14",678
8252,1942,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1942,14",3110
8257,1947,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1947,14",89
8258,1948,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1948,14",100
8259,1949,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1949,14",20
8260,1950,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1950,14",341
8262,1952,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1952,14",18
8263,1953,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1953,14",2
8265,1955,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1955,14",22
8268,1958,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1958,14",1
8270,1960,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1960,14",19
8271,1961,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1961,14",712
8272,1962,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1962,14",609
8273,1963,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1963,14",333
8274,1964,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1964,14",1
8275,1965,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1965,14",5
8276,1966,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1966,14",5
8277,1967,14,1,1,2,0,0,99999999,0,0.1,9/9/2014,31/12/16 23:59,9/9/14 0:00,31/03/17 23:59,1,592,0,0,1,"1967,14",1
8279,1283,80004,1,0,1,0,25,99999999,25,0,2/5/2014,28/02/17 23:59,2/5/14 0:00,28/02/18 23:59,1,722,0,0,0,"128,380,004",39
8280,1284,80004,1,0,1,0,25,99999999,50,0,2/5/2014,28/02/17 23:59,2/5/14 0:00,28/02/18 23:59,1,722,0,0,0,"128,480,004",95
8281,1285,80004,1,0,1,10,25,99999999,100,0,2/5/2014,28/02/17 23:59,2/5/14 0:00,28/02/18 23:59,1,722,0,0,0,"128,580,004",135
8282,1286,80004,1,0,1,1,25,99999999,200,0,2/5/2014,28/02/17 23:59,2/5/14 0:00,28/02/18 23:59,1,722,0,0,0,"128,680,004",131
8284,1288,80004,1,0,1,0,25,99999999,50,0,2/5/2014,28/02/17 23:59,2/5/14 0:00,28/02/18 23:59,1,722,0,0,0,"128,880,004",9
8285,1289,80004,1,0,1,5,25,99999999,100,0,2/5/2014,28/02/17 23:59,2/5/14 0:00,28/02/18 23:59,1,722,0,0,0,"128,980,004",9
8286,1290,80004,1,0,1,1,25,99999999,200,0,2/5/2014,28/02/17 23:59,2/5/14 0:00,28/02/18 23:59,1,722,0,0,0,"129,080,004",18
8287,1291,80004,1,0,2,0,25,99999999,50,0,2/5/2014,28/02/17 23:59,2/5/14 0:00,28/02/18 23:59,1,722,0,0,0,"129,180,004",69
8324,1339,80004,1,0,2,3,0,99999999,50,0,19/05/14 0:00,28/02/17 23:59,19/05/14 0:00,28/02/18 23:59,1,705,0,0,0,"133,980,004",13
8325,88,69,1,0,1,1,0,99999999,40,0,1/9/2011,31/03/17 23:59,1/9/11 0:00,31/03/18 23:59,1,1696,0,0,0,"88,69",6
8326,89,69,1,0,1,1,0,99999999,80,0,1/9/2011,31/03/17 23:59,1/9/11 0:00,31/03/18 23:59,1,1696,0,0,0,"89,69",23
8327,90,69,1,0,1,1,0,99999999,150,0,1/9/2011,31/03/17 23:59,1/9/11 0:00,31/03/18 23:59,1,1696,0,0,0,"90,69",29
8328,91,69,1,0,1,1,0,99999999,300,0,1/9/2011,31/03/17 23:59,1/9/11 0:00,31/03/18 23:59,1,1696,0,0,0,"91,69",42
8329,77,69,1,0,1,1,0,99999999,80,0,1/8/2011,31/03/17 23:59,1/8/11 0:00,31/03/18 23:59,1,1727,0,0,0,"77,69",7
8330,78,69,1,0,1,1,0,99999999,150,0,1/8/2011,31/03/17 23:59,1/8/11 0:00,31/03/18 23:59,1,1727,0,0,0,"78,69",14
8331,79,69,1,0,1,1,0,99999999,300,0,1/8/2011,31/03/17 23:59,1/8/11 0:00,31/03/18 23:59,1,1727,0,0,0,"79,69",23
8333,105,70,1,0,1,1,1,650000,200,0,1/10/2011,31/03/17 23:59,1/10/11 0:00,31/03/18 23:59,1,1666,0,0,0,"105,70",4
8335,107,70,1,0,1,1,1,650000,850,0,1/10/2011,31/03/17 23:59,1/10/11 0:00,31/03/18 23:59,1,1666,0,0,0,"107,70",5
8337,109,70,1,0,1,1,1,650000,200,0,1/10/2011,31/03/17 23:59,1/10/11 0:00,31/03/18 23:59,1,1666,0,0,0,"109,70",4
8338,110,70,1,0,1,1,1,650000,425,0,1/10/2011,31/03/17 23:59,1/10/11 0:00,31/03/18 23:59,1,1666,0,0,0,"110,70",6
8339,111,70,1,0,1,1,1,650000,850,0,1/10/2011,31/03/17 23:59,1/10/11 0:00,31/03/18 23:59,1,1666,0,0,0,"111,70",19
8340,158,14,0,1,2,0,0,99999999,0,0.05,31/03/12 0:00,31/12/21 23:59,31/03/12 0:00,31/12/21 23:59,1,1484,0,0,1,"158,14",94
8341,159,15,0,1,2,0,0,99999999,0,0.05,31/03/12 0:00,31/12/21 23:59,31/03/12 0:00,31/12/21 23:59,1,1484,0,0,1,"159,15",14
8342,160,16,0,1,2,0,0,99999999,0,0.05,31/03/12 0:00,31/12/21 23:59,31/03/12 0:00,31/12/21 23:59,1,1484,0,0,1,"160,16",8
8344,162,68,0,1,2,0,0,99999999,0,0.05,31/03/12 0:00,31/12/21 23:59,31/03/12 0:00,31/12/21 23:59,1,1484,0,0,1,"162,68",3
8345,163,17,0,1,2,0,0,99999999,0,0.05,31/03/12 0:00,31/12/21 23:59,31/03/12 0:00,31/12/21 23:59,1,1484,0,0,1,"163,17",28
8346,167,18,0,1,2,0,0,99999999,0,0.05,13/04/12 0:00,31/12/21 23:59,13/04/12 0:00,31/12/21 23:59,1,1471,0,0,1,"167,18",1
8383,1742,17,1,0,1,0,0,99999999,4850,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"1742,17",2
8384,1743,17,1,0,1,0,0,99999999,6460,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"1743,17",1
8387,1746,17,1,0,1,0,0,99999999,1620,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"1746,17",5
8388,1747,17,1,0,1,0,0,99999999,2420,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"1747,17",1
8389,1748,17,1,0,1,0,0,99999999,3230,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"1748,17",2
8393,1752,62,1,0,1,0,0,99999999,760,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"1752,62",1
8395,1754,62,1,0,1,0,0,99999999,2260,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"1754,62",1
8400,1759,62,1,0,1,0,0,99999999,760,0,8/7/2014,28/02/17 23:59,8/7/14 0:00,28/02/18 23:59,1,655,0,0,0,"1759,62",3
8457,2367,18,1,1,2,0,0,99999999,0,0.1,22/12/14 0:00,30/04/15 23:59,22/12/14 0:00,31/12/15 23:59,1,129,0,0,1,"2367,18",118
8458,2368,80001,1,1,2,1,250,99999999,0,0.1,23/12/14 0:00,4/1/2015,1/1/15 0:00,31/12/15 23:59,1,12,0,0,1,"236,880,001",119
8459,2369,80001,1,1,2,1,300,99999999,0,0.15,23/12/14 0:00,4/1/2015,1/1/15 0:00,31/12/15 23:59,1,12,0,0,1,"236,980,001",353
8460,2370,80001,1,1,2,1,1000,99999999,100,0,24/12/14 0:00,31/03/15 23:59,1/1/15 0:00,31/12/15 23:59,0,97,0,0,1,"237,080,001",42
8462,2372,62,1,1,2,0,0,99999999,0,0.1,24/12/14 0:00,30/06/15 23:59,24/12/14 0:00,31/12/15 23:59,1,188,0,0,1,"2372,62",2359
8463,2373,80001,1,1,2,2,1500,99999999,125,0,24/12/14 0:00,31/03/15 23:59,1/1/15 0:00,31/12/15 23:59,0,97,0,1,0,"237,380,001",636
8464,2374,80001,1,1,2,2,1500,99999999,125,0,24/12/14 0:00,31/03/15 23:59,1/1/15 0:00,31/12/15 23:59,0,97,0,1,0,"237,480,001",35
8465,2375,80001,1,1,2,2,1500,99999999,125,0,24/12/14 0:00,31/03/15 23:59,1/1/15 0:00,31/12/15 23:59,0,97,0,1,0,"237,580,001",69
8466,2376,80001,1,1,2,2,1000,99999999,100,0,24/12/14 0:00,31/03/15 23:59,1/1/15 0:00,31/12/15 23:59,0,97,0,1,0,"237,680,001",4474
8472,2382,80004,1,1,2,1,150,99999999,0,0.1,30/12/14 0:00,31/03/15 23:59,1/1/15 0:00,31/12/15 23:59,1,91,0,0,1,"238,280,004",11
8473,2383,80004,1,1,2,1,150,99999999,0,0.1,30/12/14 0:00,31/03/15 23:59,1/1/15 0:00,31/12/15 23:59,1,91,0,0,1,"238,380,004",6
8474,2384,80001,1,1,2,2,1000,99999999,100,0,30/12/14 0:00,31/03/15 23:59,1/1/15 0:00,31/12/15 23:59,0,91,0,1,0,"238,480,001",4
8475,2385,80001,1,1,2,2,1500,99999999,125,0,30/12/14 0:00,31/03/15 23:59,1/1/15 0:00,31/12/15 23:59,0,91,0,1,0,"238,580,001",18
8482,2392,70129,1,0,1,0,0,99999999,50,0,5/1/2015,28/02/17 23:59,5/1/15 0:00,28/02/18 23:59,1,474,0,0,0,"239,270,129",14
8483,2393,70129,1,0,1,0,0,99999999,100,0,5/1/2015,28/02/17 23:59,5/1/15 0:00,28/02/18 23:59,1,474,0,0,0,"239,370,129",7
8485,2395,70129,1,0,1,0,0,99999999,200,0,5/1/2015,28/02/17 23:59,5/1/15 0:00,28/02/18 23:59,1,474,0,0,0,"239,570,129",1
8491,2401,80001,1,1,2,1,300,99999999,0,0.15,5/1/2015,18/01/15 23:59,16/01/15 0:00,31/12/15 23:59,1,13,0,0,1,"240,180,001",1024
8492,2402,80001,1,1,2,1,300,99999999,0,0.15,5/1/2015,25/01/15 23:59,23/01/15 0:00,31/12/15 23:59,1,20,0,0,1,"240,280,001",964
8493,2403,80001,1,1,2,1,250,99999999,0,0.13,5/1/2015,31/01/15 23:59,5/1/15 0:00,31/12/15 23:59,1,26,0,0,1,"240,380,001",954
8494,2404,80001,1,1,2,1,250,99999999,0,0.12,5/1/2015,31/01/15 23:59,5/1/15 0:00,31/12/15 23:59,1,26,0,0,1,"240,480,001",382
8496,2406,80001,1,1,2,1,250,99999999,40,0,5/1/2015,31/01/15 23:59,5/1/15 0:00,31/12/15 23:59,1,26,0,0,1,"240,680,001",26
8500,2410,80001,1,1,2,1,250,99999999,0,0.11,5/1/2015,31/01/15 23:59,5/1/15 0:00,31/12/15 23:59,1,26,0,0,1,"241,080,001",33
8501,2411,14,1,0,2,6,0,99999999,0,0.2,6/1/2015,31/12/15 23:59,6/1/15 0:00,31/01/16 23:59,1,359,0,1,0,"2411,14",192
8502,2412,15,1,0,2,6,0,99999999,0,0.2,6/1/2015,31/12/15 23:59,6/1/15 0:00,31/01/16 23:59,1,359,0,1,0,"2412,15",76
8503,2413,17,1,0,2,6,0,99999999,0,0.2,6/1/2015,31/12/15 23:59,6/1/15 0:00,31/01/16 23:59,1,359,0,1,0,"2413,17",17
8504,2414,61,1,0,2,6,0,99999999,0,0.2,6/1/2015,31/12/15 23:59,6/1/15 0:00,31/01/16 23:59,1,359,0,1,0,"2414,61",13
8505,2415,75,1,0,2,6,0,99999999,0,0.2,6/1/2015,31/12/15 23:59,6/1/15 0:00,31/01/16 23:59,1,359,0,1,0,"2415,75",21
8506,2416,15,1,1,2,0,0,99999999,0,0.1,6/1/2015,31/12/16 23:59,6/1/15 0:00,31/12/16 23:59,1,473,0,1,0,"2416,15",1466
8507,2417,17,1,1,2,0,0,99999999,0,0.1,6/1/2015,31/12/16 23:59,6/1/15 0:00,31/12/16 23:59,1,473,0,0,1,"2417,17",161
8508,2418,61,1,1,2,0,0,99999999,0,0.1,6/1/2015,31/12/16 23:59,6/1/15 0:00,31/12/16 23:59,1,473,0,0,1,"2418,61",152
8509,2419,14,1,1,2,0,0,99999999,0,0.1,6/1/2015,31/12/16 23:59,6/1/15 0:00,31/12/16 23:59,1,473,0,0,1,"2419,14",66
8510,2420,18,0,1,2,0,0,99999999,0,0.1,6/1/2015,31/12/16 23:59,6/1/15 0:00,31/12/16 23:59,1,473,0,0,1,"2420,18",1315
8511,2421,80001,1,1,2,1,300,9999999,0,0.1,6/1/2015,31/03/15 23:59,6/1/15 0:00,31/12/15 23:59,1,84,0,0,1,"242,180,001",2380
8512,2422,80001,1,1,2,1,0,9999999,0,0.1,6/1/2015,31/03/15 23:59,6/1/15 0:00,31/12/15 23:59,1,84,0,0,1,"242,280,001",236
8513,2423,17,1,1,2,0,0,99999999,0,0.1,6/1/2015,30/04/15 23:59,6/1/15 0:00,31/10/15 23:59,1,114,0,0,1,"2423,17",1245
8514,2424,18,1,1,2,0,0,99999999,0,0.1,7/1/2015,30/06/15 23:59,7/1/15 0:00,31/12/15 23:59,1,174,0,0,1,"2424,18",738
8520,2430,80001,1,1,2,1,150,99999999,40,0,8/1/2015,18/01/15 23:59,16/01/15 0:00,31/12/15 23:59,1,10,0,0,1,"243,080,001",618
8521,2431,80001,1,1,2,1,100,99999999,30,0,8/1/2015,18/01/15 23:59,16/01/15 0:00,31/12/15 23:59,1,10,0,0,1,"243,180,001",449
8522,2432,80001,1,1,2,1,150,99999999,40,0,8/1/2015,25/01/15 23:59,23/01/15 0:00,31/12/15 23:59,1,17,0,0,1,"243,280,001",463
8523,2433,80001,1,1,2,1,100,99999999,30,0,8/1/2015,25/01/15 23:59,23/01/15 0:00,31/12/15 23:59,1,17,0,0,1,"243,380,001",318
8524,2434,80001,1,1,2,1,150,99999999,40,0,8/1/2015,1/2/2015,23/01/15 0:00,31/12/15 23:59,1,24,0,0,1,"243,480,001",492
8525,2435,14,1,1,2,0,0,99999999,0,0.1,8/1/2015,30/04/15 23:59,8/1/15 0:00,31/12/15 23:59,1,112,0,0,1,"2435,14",507
8529,2439,80001,1,1,2,1,100,99999999,30,0,9/1/2015,1/2/2015,23/01/15 0:00,31/12/15 23:59,1,23,0,0,1,"243,980,001",358
8530,2440,15,1,1,2,0,0,99999999,0,0.1,11/1/2015,30/04/15 23:59,11/1/15 0:00,31/10/15 23:59,1,109,0,0,1,"2440,15",257
8531,2441,15,1,0,2,1,0,99999999,0,0.1,12/1/2015,28/02/15 23:59,13/01/15 0:00,31/12/15 23:59,1,47,0,0,1,"2441,15",17
8533,2443,80001,1,0,2,1,100,99999999,100,0,11/1/2015,31/12/15 23:59,12/1/15 0:00,31/12/15 23:59,1,354,0,0,1,"244,380,001",13
8540,2450,80001,1,1,2,1,0,99999999,0,0.1,12/1/2015,31/12/15 23:59,12/1/15 0:00,31/12/15 23:59,1,353,0,0,1,"245,080,001",2466
8544,2454,14,1,0,2,1,300,99999999,25,0,13/01/15 0:00,28/02/15 23:59,14/01/15 0:00,31/12/15 23:59,1,46,0,0,1,"2454,14",29
8547,2457,15,1,0,2,1,800,99999999,65,0,13/01/15 0:00,28/02/15 23:59,14/01/15 0:00,31/12/15 23:59,1,46,0,0,1,"2457,15",10
8550,2460,17,1,0,2,1,7000,99999999,590,0,13/01/15 0:00,28/02/15 23:59,14/01/15 0:00,31/12/15 23:59,1,46,0,0,1,"2460,17",11
8557,2467,80001,1,1,2,1,275,99999999,45,0,16/01/15 0:00,31/03/15 23:59,16/01/15 0:00,31/12/15 23:59,1,74,0,0,1,"246,780,001",35
8558,2468,80004,1,0,2,1,0,99999999,200,0,16/01/15 0:00,31/12/15 23:59,20/01/15 0:00,31/12/15 23:59,1,349,0,1,0,"246,880,004",3
8565,2475,80001,1,1,2,1,300,99999999,50,0,16/01/15 0:00,28/02/15 23:59,1/2/15 0:00,31/12/15 23:59,1,43,0,0,1,"247,580,001",325
8566,2476,80001,1,1,2,1,275,99999999,0,0.12,16/01/15 0:00,28/02/15 23:59,1/2/15 0:00,31/12/15 23:59,1,43,0,0,1,"247,680,001",8
8567,2477,80001,1,1,2,1,275,99999999,0,0.11,16/01/15 0:00,28/02/15 23:59,16/01/15 0:00,31/12/15 23:59,1,43,0,0,1,"247,780,001",29
8568,2478,80001,1,1,2,1,275,99999999,0,0.1,16/01/15 0:00,28/02/15 23:59,16/01/15 0:00,31/12/15 23:59,1,43,0,0,1,"247,880,001",2
8569,2479,80001,1,1,2,1,0,99999999,0,0.1,16/01/15 0:00,31/12/15 23:59,16/01/15 0:00,31/12/15 23:59,1,349,0,0,1,"247,980,001",6976
8573,2483,14,1,1,2,0,0,99999999,0,0.1,21/01/15 0:00,30/04/15 23:59,21/01/15 0:00,31/10/15 23:59,1,99,0,0,1,"2483,14",528
8575,2485,15,1,0,2,1,0,99999999,50,0,28/01/15 0:00,30/04/15 23:59,29/01/15 0:00,31/12/15 23:59,1,92,0,0,1,"2485,15",4
8576,2486,15,1,0,2,1,0,99999999,100,0,28/01/15 0:00,30/04/15 23:59,29/01/15 0:00,31/12/15 23:59,1,92,0,0,1,"2486,15",2
8577,2487,80001,1,1,2,1,350,99999999,100,0,23/01/15 0:00,28/01/15 23:59,23/01/15 0:00,31/12/15 23:59,1,5,0,0,1,"248,780,001",2240
8578,2488,80001,1,1,2,1,1700,99999999,170,0,23/01/15 0:00,28/01/15 23:59,23/01/15 0:00,31/12/15 23:59,0,5,0,0,0,"248,880,001",675
8579,2489,15,1,1,2,0,0,99999999,0,0.1,23/01/15 0:00,30/04/15 23:59,23/01/15 0:00,31/10/15 23:59,1,97,0,0,1,"2489,15",2
8581,2491,80001,1,1,2,1,300,99999999,0,0.15,28/01/15 0:00,1/2/2015,30/01/15 0:00,31/12/15 23:59,1,4,0,0,1,"249,180,001",711
8582,2492,80004,1,1,2,1,250,99999999,0,0.1,28/01/15 0:00,4/2/2015,2/2/15 0:00,31/12/15 23:59,1,7,0,0,1,"249,280,004",1
8583,2493,80004,1,1,2,1,300,99999999,0,0.08,28/01/15 0:00,8/2/2015,5/2/15 0:00,31/12/15 23:59,1,11,0,0,1,"249,380,004",16
8585,2517,80004,1,1,2,1,300,99999999,0,0.12,30/01/15 0:00,15/02/15 23:59,14/02/15 0:00,31/12/15 23:59,1,16,0,0,1,"251,780,004",26
8587,2519,80004,1,1,2,1,350,99999999,0,0.12,30/01/15 0:00,22/02/15 23:59,20/02/15 0:00,31/12/15 23:59,1,23,0,0,1,"251,980,004",15
8589,2521,17,1,1,2,0,0,99999999,0,0.1,1/2/2015,30/04/15 23:59,1/2/15 0:00,31/10/15 23:59,1,88,0,0,1,"2521,17",117
8592,2524,14,1,1,2,0,0,99999999,0,0.1,5/2/2015,31/05/15 23:59,5/2/15 0:00,31/03/16 23:59,1,115,0,0,1,"2524,14",2471
8596,2528,17,1,0,2,1,0,99999999,0,0.1,5/2/2015,31/12/15 23:59,5/2/15 0:00,31/03/16 23:59,1,329,0,0,1,"2528,17",14
8597,2529,17,1,1,2,0,0,99999999,0,0.1,9/2/2015,31/05/15 23:59,9/2/15 0:00,30/11/15 23:59,1,111,0,0,1,"2529,17",291
8599,2531,80001,1,1,2,1,100,9999999,0,0.14,10/2/2015,15/02/15 23:59,10/2/15 0:00,31/12/15 23:59,1,5,0,0,1,"253,180,001",313
8600,2532,80001,1,1,2,1,300,9999999,75,0,10/2/2015,15/02/15 23:59,10/2/15 0:00,31/12/15 23:59,1,5,0,0,1,"253,280,001",496
8601,2533,18,1,0,2,1,3000,99999999,500,0,11/2/2015,4/1/2016,11/2/15 0:00,31/01/16 23:59,1,327,0,0,1,"2533,18",2
8602,2534,18,1,0,2,1,6000,99999999,1000,0,11/2/2015,4/1/2016,11/2/15 0:00,31/01/16 23:59,1,327,0,0,1,"2534,18",7
8603,2535,17,1,1,2,0,0,99999999,0,0.1,11/2/2015,30/06/15 23:59,11/2/15 0:00,31/12/15 23:59,1,139,0,0,1,"2535,17",95
8604,2536,17,1,1,2,0,0,99999999,0,0.1,11/2/2015,30/06/15 23:59,11/2/15 0:00,31/12/15 23:59,1,139,0,0,1,"2536,17",703
8621,2553,17,1,1,2,0,0,99999999,0,0.1,15/02/15 0:00,30/04/15 23:59,15/02/15 0:00,31/10/15 23:59,1,74,0,0,1,"2553,17",109
8625,2557,15,1,1,2,0,0,99999999,0,0.1,17/02/15 0:00,31/05/15 23:59,17/02/15 0:00,30/11/15 23:59,1,103,0,0,1,"2557,15",121
8627,2559,17,1,0,2,0,0,99999999,0,0.1,17/02/15 0:00,30/06/15 23:59,17/02/15 0:00,31/01/16 23:59,1,133,0,0,1,"2559,17",65
8631,2563,80001,1,1,2,1,250,99999999,0,0.14,20/02/15 0:00,31/03/15 23:59,20/02/15 0:00,31/12/15 23:59,1,39,0,0,1,"256,380,001",1200
8632,2564,80001,1,1,2,1,250,99999999,50,0,20/02/15 0:00,31/03/15 23:59,20/02/15 0:00,31/12/15 23:59,1,39,0,0,1,"256,480,001",728
8635,2567,80001,1,1,2,1,275,99999999,55,0,23/02/15 0:00,31/03/15 23:59,23/02/15 0:00,31/12/15 23:59,1,36,0,0,1,"256,780,001",3
8636,2568,80001,1,1,2,1,275,99999999,0,0.15,23/02/15 0:00,31/03/15 23:59,23/02/15 0:00,31/12/15 23:59,1,36,0,0,1,"256,880,001",3
